sefer,perek,pasuk,darga,etnakhta,gadol,geresh,gereshmukdam,gershayim,kadma,karnepara,katan,mapakh,merkha,merkhakfula,munakh,pashta,pazer,revii,segol,shalshelet,sofpasuk,telishagedola,telishaketana,tevir,tipkha,tsinnorit,wordcount,yerakhbenyomo,yetiv,zarka
vayikra,11,38,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
vayikra,11,39,0,1,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,1,0,0,0,2,0,13,0,0,0
vayikra,11,40,0,1,0,0,0,0,0,0,2,0,3,0,1,2,0,0,0,0,1,0,0,0,2,0,15,0,0,0
vayikra,11,41,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,9,0,0,0
vayikra,11,42,0,1,0,1,0,0,1,0,1,0,2,0,4,0,0,1,0,0,1,0,1,0,2,0,22,0,1,0
vayikra,11,43,0,1,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,1,0,0,0,2,0,12,0,0,0
vayikra,11,44,0,1,0,0,0,0,0,0,2,1,2,0,4,2,0,0,1,0,1,0,0,0,2,0,19,0,0,1
vayikra,11,45,0,1,0,0,0,0,0,0,2,1,2,0,4,1,0,1,0,0,1,0,0,0,2,0,15,0,0,0
vayikra,11,46,0,1,0,0,0,0,0,0,2,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,14,0,0,0
vayikra,11,47,0,1,1,0,0,0,0,0,2,1,2,0,1,2,0,0,0,0,1,0,0,0,2,0,13,0,0,0
vayikra,12,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
vayikra,12,2,0,1,0,0,0,1,0,0,3,1,1,0,2,3,0,0,0,0,1,0,0,1,2,0,17,0,0,0
vayikra,12,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0
vayikra,12,4,0,1,0,0,0,0,0,0,2,0,2,0,4,2,0,1,0,0,1,0,0,0,2,0,19,0,0,0
vayikra,12,5,0,1,0,0,0,0,0,0,2,0,3,0,2,1,0,0,0,0,1,0,0,0,2,0,14,0,0,0
vayikra,12,6,0,1,0,0,0,1,0,0,1,1,2,0,3,1,0,1,1,0,1,0,0,0,2,0,22,0,0,1
vayikra,12,7,0,1,0,0,0,1,0,0,2,2,1,0,2,2,0,0,0,0,1,0,0,0,2,0,14,0,0,0
vayikra,12,8,0,1,0,0,0,0,1,0,1,1,2,0,5,1,0,1,1,0,1,0,0,1,2,0,21,0,0,1
vayikra,13,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0
vayikra,13,2,0,1,0,0,0,0,0,0,2,2,2,0,3,3,0,1,0,0,1,0,0,1,2,0,24,0,0,0
vayikra,13,3,0,1,0,1,0,0,1,0,1,1,3,0,5,2,0,1,0,0,1,1,0,0,2,0,22,0,0,0
vayikra,13,4,1,1,0,1,0,0,1,0,1,0,1,0,3,1,0,1,0,0,1,0,1,1,2,0,21,0,0,0
vayikra,13,5,1,1,0,0,0,0,0,0,1,1,2,0,3,1,0,0,1,0,1,0,0,1,2,0,17,0,0,1
vayikra,13,6,0,1,0,1,0,0,1,0,2,1,2,0,3,2,0,0,1,0,1,0,1,0,2,0,20,0,0,1
vayikra,13,7,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,2,0,14,0,0,0
vayikra,13,8,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,1,2,0,10,0,0,0
vayikra,13,9,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
vayikra,13,10,0,1,1,0,0,0,0,0,1,1,1,0,2,1,0,1,0,0,1,0,0,1,2,0,14,0,0,0
vayikra,13,11,0,1,0,0,0,0,1,0,2,1,1,0,2,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
vayikra,13,12,0,1,0,0,0,0,1,0,2,1,1,0,2,1,0,1,0,0,1,0,0,0,2,0,18,0,1,0
vayikra,13,13,0,1,0,0,0,0,1,0,1,1,2,0,1,1,0,1,0,0,1,0,0,1,2,0,16,0,0,0
vayikra,13,14,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0
vayikra,13,15,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,2,0,12,0,0,0
vayikra,13,16,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,2,0,10,0,0,0
vayikra,13,17,1,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,2,2,0,12,0,0,0
vayikra,13,18,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0
vayikra,13,19,0,1,0,0,0,1,0,0,1,1,1,0,2,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
vayikra,13,20,1,1,0,0,0,0,0,0,1,1,2,0,3,1,0,1,0,0,1,0,0,1,2,0,17,0,0,0
vayikra,13,21,0,1,0,0,0,0,0,0,1,1,3,0,4,1,0,1,0,0,1,0,0,1,2,0,18,0,0,0
vayikra,13,22,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,9,0,0,0
vayikra,13,23,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
vayikra,13,24,0,1,0,0,0,1,0,0,1,0,3,0,2,0,0,1,0,0,1,0,0,1,2,0,15,0,0,0
vayikra,13,25,0,1,0,1,0,0,1,0,3,1,1,0,5,2,1,1,0,0,1,0,1,0,2,0,22,0,0,0
vayikra,13,26,0,1,0,0,0,0,0,0,1,1,3,0,4,1,0,1,0,0,1,0,0,1,2,0,18,0,0,0
vayikra,13,27,0,1,0,0,0,0,0,0,2,2,2,0,1,2,0,0,0,0,1,0,0,0,2,0,14,0,0,0
vayikra,13,28,0,1,0,1,0,0,1,0,2,1,2,0,1,2,0,0,0,0,1,0,1,0,2,0,18,0,0,0
vayikra,13,29,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
vayikra,13,30,1,1,0,1,0,0,2,0,2,2,2,0,2,2,0,1,0,0,1,0,0,2,2,0,23,0,0,0
vayikra,13,31,1,1,0,1,0,0,1,0,1,1,3,0,3,1,0,1,0,0,1,0,0,1,2,0,23,0,0,0
vayikra,13,32,0,1,0,0,0,0,1,0,2,0,2,0,5,1,0,0,1,0,1,0,0,0,2,0,21,0,0,1
vayikra,13,33,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,12,0,0,0
vayikra,13,34,0,1,1,1,0,0,1,0,2,2,2,0,1,2,0,1,0,0,1,1,1,0,2,0,22,0,0,0
vayikra,13,35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,7,0,0,0
vayikra,13,36,1,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,2,2,0,13,0,0,0
vayikra,13,37,1,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,2,0,14,0,0,0
vayikra,13,38,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
vayikra,13,39,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,1,0,0,2,2,0,14,0,0,0
vayikra,13,40,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
vayikra,13,41,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,2,0,9,0,0,0
vayikra,13,42,0,1,0,0,0,0,0,0,2,2,1,0,2,2,0,0,0,0,1,0,0,0,2,0,14,0,0,0
vayikra,13,43,0,1,0,1,0,0,1,0,1,1,2,0,2,1,0,1,0,0,1,0,0,0,2,0,15,0,0,0
vayikra,13,44,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,10,0,0,0
vayikra,13,45,0,1,0,1,0,1,0,0,1,1,1,0,2,2,0,1,0,0,1,0,0,0,2,0,16,0,0,0
vayikra,13,46,0,1,0,0,0,1,1,0,1,0,2,0,2,0,0,0,0,0,1,0,0,1,2,0,13,0,0,0
vayikra,13,47,0,1,1,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,2,0,11,0,0,0
vayikra,13,48,0,1,0,0,0,0,0,0,2,1,1,0,2,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
vayikra,13,49,0,1,0,2,0,0,2,0,1,1,1,0,3,1,0,1,0,0,1,0,1,0,2,0,22,0,0,0
vayikra,13,50,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,9,0,0,0
vayikra,13,51,1,1,0,1,0,0,1,0,1,2,2,0,2,2,0,1,0,0,1,1,0,2,2,0,25,0,0,0
vayikra,13,52,0,1,0,1,0,0,1,0,3,1,2,0,4,2,0,1,0,0,1,0,0,0,2,0,27,0,1,0
vayikra,13,53,0,1,1,0,0,0,0,0,1,0,1,0,3,1,0,0,1,0,1,0,0,0,2,0,16,0,0,1
vayikra,13,54,0,1,0,0,0,0,1,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
vayikra,13,55,0,1,0,1,0,0,2,0,3,1,1,0,5,1,0,1,0,0,1,1,0,0,2,0,24,0,0,0
vayikra,13,56,0,1,0,0,0,0,0,0,2,0,2,0,5,2,0,1,1,0,1,0,0,0,2,0,22,0,0,1
vayikra,13,57,0,1,0,1,0,0,1,0,2,1,1,0,2,1,0,0,0,0,1,1,0,0,2,0,20,0,0,0
vayikra,13,58,0,1,0,1,0,0,1,0,1,1,2,0,1,1,1,0,0,0,1,0,0,0,2,0,17,0,0,0
vayikra,13,59,0,1,0,1,0,0,1,0,1,1,2,0,3,1,0,1,0,0,1,1,0,0,2,0,19,0,0,0
vayikra,14,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
vayikra,14,2,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2,0,9,0,0,0
vayikra,14,3,0,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,0,1,2,0,13,0,0,0
vayikra,14,4,1,1,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,1,2,0,13,0,0,0
vayikra,14,5,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
vayikra,14,6,0,1,0,1,0,0,1,0,2,1,3,0,4,2,0,1,0,0,1,0,0,1,2,0,24,0,0,0
vayikra,14,7,1,1,0,0,0,0,0,0,1,0,2,0,2,0,0,1,0,0,1,0,0,2,2,0,15,0,0,0
vayikra,14,8,0,1,0,1,0,0,1,0,1,1,2,0,2,1,0,1,0,0,1,0,1,1,2,0,20,0,0,0
vayikra,14,9,1,1,0,1,0,0,1,0,1,1,0,0,3,2,0,2,0,0,1,0,1,1,2,0,26,0,0,0
vayikra,14,10,0,1,0,0,0,0,0,0,2,2,2,0,3,2,0,2,0,0,1,0,0,1,2,0,20,0,0,0
vayikra,14,11,0,1,0,0,0,1,0,0,1,0,2,0,2,0,0,1,0,0,1,0,0,1,2,0,12,0,0,0
vayikra,14,12,0,1,0,1,0,0,1,0,0,0,3,0,2,0,0,1,0,0,1,0,0,2,2,0,16,0,0,0
vayikra,14,13,1,1,0,0,0,0,1,0,1,0,2,0,2,1,1,1,0,0,1,2,0,1,2,0,20,0,0,0
vayikra,14,14,0,1,0,0,0,0,0,0,2,1,2,0,2,2,0,0,1,0,1,0,0,1,2,0,19,0,0,1
vayikra,14,15,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,9,0,0,0
vayikra,14,16,1,1,1,0,0,0,1,0,1,1,3,0,1,1,0,0,0,0,1,0,0,1,2,0,19,0,0,0
vayikra,14,17,0,1,0,1,0,1,1,0,2,3,2,0,1,3,0,1,0,0,1,0,0,0,2,0,23,0,0,0
vayikra,14,18,0,1,0,0,0,0,0,0,1,0,2,0,2,2,0,1,0,0,1,0,0,1,2,0,15,0,0,0
vayikra,14,19,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
vayikra,14,20,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,2,0,11,0,0,0
vayikra,14,21,0,1,0,1,0,0,2,0,0,0,3,0,4,0,0,1,1,0,1,1,0,2,2,0,21,0,0,1
vayikra,14,22,0,1,0,0,0,0,0,0,2,2,1,0,2,2,0,1,0,0,1,0,0,0,2,0,14,0,0,0
vayikra,14,23,1,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,13,0,0,0
vayikra,14,24,2,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,2,0,14,0,0,0
vayikra,14,25,0,1,0,0,0,0,0,0,2,2,2,0,2,2,0,0,1,0,1,0,0,1,2,0,22,0,0,1
vayikra,14,26,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
vayikra,14,27,0,1,1,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,1,0,0,0,2,0,14,0,0,0
vayikra,14,28,0,1,0,1,0,1,1,0,2,2,2,0,2,2,0,1,0,0,1,0,0,0,2,0,24,0,0,0
vayikra,14,29,0,1,0,0,0,0,0,0,1,0,2,0,2,2,0,1,0,0,1,0,0,0,2,0,15,0,0,0
vayikra,14,30,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2,0,12,0,0,0
vayikra,14,31,1,1,0,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,1,0,0,2,2,0,18,0,0,0
vayikra,14,32,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,2,0,11,0,0,0
vayikra,14,33,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0
vayikra,14,34,0,1,0,0,0,0,0,0,2,1,3,0,2,2,0,0,0,0,1,0,0,1,2,0,16,0,0,0
vayikra,14,35,0,1,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
vayikra,14,36,0,1,0,1,0,0,2,0,1,1,4,0,3,1,0,1,0,0,1,0,0,1,2,0,23,0,0,0
vayikra,14,37,0,1,0,0,0,0,0,0,2,1,1,0,2,2,0,1,0,0,1,0,0,0,2,0,15,0,0,0
vayikra,14,38,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,12,0,0,0
vayikra,14,39,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,2,0,10,0,0,0
vayikra,14,40,0,1,0,0,0,0,0,0,3,1,1,0,2,3,0,0,0,0,1,0,0,0,2,0,16,0,0,0
vayikra,14,41,0,1,0,0,0,0,0,0,2,0,1,0,2,1,0,1,0,0,1,0,0,1,2,0,16,0,0,0
vayikra,14,42,0,1,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,1,0,0,1,2,0,13,0,0,0
vayikra,14,43,0,1,0,0,0,0,0,0,1,1,2,0,2,1,0,0,0,0,1,0,0,1,2,0,15,0,0,0
vayikra,14,44,0,1,1,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,1,0,0,2,2,0,13,0,0,0
vayikra,14,45,0,1,0,0,0,0,0,0,2,0,0,0,3,2,0,1,0,0,1,0,0,0,2,0,18,0,0,0
vayikra,14,46,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,10,0,0,0
vayikra,14,47,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,10,0,0,0
vayikra,14,48,0,1,0,1,0,0,1,0,2,2,1,0,1,3,0,1,0,0,1,1,0,0,2,0,21,0,0,0
vayikra,14,49,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,1,2,0,11,0,0,0
vayikra,14,50,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,10,0,0,0
vayikra,14,51,0,1,0,1,0,0,1,0,1,0,2,0,6,1,0,2,1,0,1,1,0,0,2,0,24,0,0,1
vayikra,14,52,0,1,0,0,0,0,0,0,2,0,2,0,2,1,0,1,0,0,1,0,0,1,2,0,14,0,0,0
vayikra,14,53,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,14,0,0,0
vayikra,14,54,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0
vayikra,14,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0
vayikra,14,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0
vayikra,14,57,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0
vayikra,15,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0
vayikra,15,2,0,1,0,0,0,0,0,0,2,1,1,0,3,2,0,1,0,0,1,0,0,0,2,0,15,0,0,0
vayikra,15,3,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,2,0,14,0,0,0
vayikra,15,4,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,2,0,13,0,0,0
vayikra,15,5,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,2,0,11,0,0,0
vayikra,15,6,1,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,1,2,0,14,0,0,0
vayikra,15,7,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,10,0,0,0
vayikra,15,8,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,2,0,11,0,0,0
vayikra,15,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,7,0,0,0
vayikra,15,10,1,1,0,0,0,0,0,0,2,0,2,0,3,1,0,1,0,0,1,0,0,1,2,0,18,0,0,0
vayikra,15,11,1,1,0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,1,0,0,1,2,0,16,0,0,0
vayikra,15,12,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,12,0,0,0
vayikra,15,13,1,1,0,1,0,0,1,0,1,1,2,0,1,1,0,0,0,0,1,0,0,2,2,0,16,0,0,0
vayikra,15,14,0,1,0,0,0,0,0,0,2,0,1,0,6,2,0,2,0,0,1,0,0,0,2,0,20,0,0,0
vayikra,15,15,1,1,0,0,0,0,1,0,2,1,1,0,1,1,0,0,0,0,1,0,0,1,2,0,13,0,0,0
vayikra,15,16,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,2,0,14,0,0,0
vayikra,15,17,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,2,0,14,0,0,0
vayikra,15,18,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,12,0,0,0
vayikra,15,19,0,1,0,0,0,0,0,0,2,1,3,0,2,2,0,0,0,0,1,0,0,1,2,0,18,0,0,0
vayikra,15,20,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,2,0,11,0,0,0
vayikra,15,21,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,10,0,0,0
vayikra,15,22,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,14,0,0,0
vayikra,15,23,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,0,16,0,0,0
vayikra,15,24,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,2,0,17,0,0,0
vayikra,15,25,1,1,0,1,0,1,1,0,1,0,2,0,2,1,1,2,0,0,1,0,1,1,2,0,24,0,0,0
vayikra,15,26,0,1,0,0,0,1,0,0,3,1,1,0,4,2,0,0,0,0,1,0,0,0,2,0,21,0,0,0
vayikra,15,27,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,2,0,11,0,0,0
vayikra,15,28,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,2,0,9,0,0,0
vayikra,15,29,0,1,0,0,0,0,0,0,2,1,2,0,3,2,0,1,0,0,1,0,0,0,2,0,18,0,0,0
vayikra,15,30,0,1,0,0,0,0,1,0,2,2,0,0,2,2,0,0,0,0,1,0,0,0,2,0,15,0,0,0
vayikra,15,31,0,1,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,1,0,0,0,2,0,13,0,0,0
vayikra,15,32,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,10,0,0,0
vayikra,15,33,0,1,1,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,12,0,0,0
vayikra,16,1,0,1,0,0,0,0,0,0,2,1,1,0,2,1,0,0,0,0,1,0,0,0,2,0,13,0,0,0
vayikra,16,2,0,1,0,2,0,0,2,0,3,2,0,0,2,2,0,1,1,0,1,0,0,0,2,0,29,0,1,1
vayikra,16,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,2,0,11,0,0,0
vayikra,16,4,0,1,0,1,0,0,1,0,2,0,3,0,2,1,0,1,1,0,1,0,0,1,2,0,23,0,0,1
vayikra,16,5,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,1,0,0,1,2,0,12,0,0,0
vayikra,16,6,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,2,0,11,0,0,0
vayikra,16,7,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0
vayikra,16,8,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,2,0,12,0,0,0
vayikra,16,9,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,2,0,11,0,0,0
vayikra,16,10,0,1,0,0,0,0,1,0,1,1,2,0,1,1,0,1,0,0,1,0,1,2,2,0,16,0,0,0
vayikra,16,11,0,1,0,1,0,0,1,0,1,1,2,0,1,1,0,0,0,0,1,0,0,1,2,0,17,0,0,0
vayikra,16,12,0,1,0,0,0,1,0,0,2,1,2,0,3,1,0,0,0,0,1,1,0,0,2,0,17,0,0,0
vayikra,16,13,1,1,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,1,0,0,2,2,0,17,0,0,0
vayikra,16,14,2,1,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,1,0,0,2,2,0,17,0,0,0
vayikra,16,15,0,1,0,0,0,1,0,0,3,2,2,0,3,3,0,1,0,0,1,0,0,1,2,0,25,0,0,0
vayikra,16,16,0,1,0,0,0,0,0,0,3,1,0,0,4,2,0,1,0,0,1,0,0,0,2,0,17,0,0,0
vayikra,16,17,0,1,0,0,0,1,0,0,1,1,2,0,3,1,0,1,0,0,1,0,0,1,2,0,19,0,0,0
vayikra,16,18,0,1,0,0,0,1,0,0,1,1,2,0,2,1,0,1,0,0,1,0,0,2,2,0,18,0,0,0
vayikra,16,19,1,1,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,2,0,12,0,0,0
vayikra,16,20,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,2,0,13,0,0,0
vayikra,16,21,0,1,0,1,0,0,2,0,2,1,1,0,5,2,0,1,1,0,1,0,0,1,2,0,30,0,0,1
vayikra,16,22,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,13,0,0,0
vayikra,16,23,0,1,0,0,0,0,0,0,2,1,1,0,3,2,0,0,0,0,1,0,0,0,2,0,16,0,0,0
vayikra,16,24,0,1,0,0,0,0,1,0,2,2,2,0,2,2,0,1,0,0,1,0,0,0,2,0,20,0,0,0
vayikra,16,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,5,0,0,0
vayikra,16,26,0,1,0,0,0,0,0,0,2,1,2,0,1,1,0,0,0,0,1,0,0,0,2,0,15,0,0,0
vayikra,16,27,0,1,0,1,0,0,2,0,2,1,1,0,5,1,0,1,0,0,1,0,1,0,2,0,24,0,0,0
vayikra,16,28,0,1,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,1,0,0,0,2,0,13,0,0,0
vayikra,16,29,0,1,0,1,0,0,1,0,2,0,2,0,4,1,0,1,0,0,1,1,0,0,2,0,19,0,0,0
vayikra,16,30,0,1,0,0,0,0,0,0,1,0,3,0,2,1,0,0,0,0,1,0,0,1,2,0,12,0,0,0
vayikra,16,31,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,9,0,0,0
vayikra,16,32,0,1,0,1,0,0,1,0,1,1,2,0,2,1,0,1,0,0,1,0,0,1,2,0,18,0,0,0
vayikra,16,33,2,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,2,2,0,17,0,0,0
vayikra,16,34,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,2,0,19,0,0,0
vayikra,17,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
vayikra,17,2,0,1,0,1,0,0,1,0,2,0,1,0,2,1,0,1,0,0,1,0,0,0,2,0,17,0,0,0
vayikra,17,3,0,1,0,1,0,0,1,0,2,0,2,0,2,1,0,0,0,0,1,0,0,1,2,0,17,0,1,0
vayikra,17,4,0,1,0,1,0,1,0,0,2,2,2,0,5,2,0,0,1,0,1,0,0,1,2,0,23,0,0,1
vayikra,17,5,1,1,0,2,0,0,2,0,0,0,1,0,5,0,0,2,1,0,1,0,1,2,2,0,26,0,0,2
vayikra,17,6,0,1,0,0,0,0,1,0,2,1,1,0,3,1,0,0,0,0,1,0,0,0,2,0,15,0,0,0
vayikra,17,7,0,1,1,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,1,0,0,2,2,0,16,0,0,0
vayikra,17,8,0,1,0,0,0,0,0,0,2,0,2,0,3,1,0,0,0,0,1,0,0,0,2,0,16,0,0,0
vayikra,17,9,0,1,0,1,0,0,0,0,1,1,2,0,1,1,0,0,0,0,1,0,0,1,2,0,13,0,0,0
vayikra,17,10,0,1,0,1,0,0,1,0,2,0,3,0,4,2,0,2,0,0,1,0,0,0,2,0,22,0,0,0
vayikra,17,11,0,1,0,0,0,1,0,0,1,1,2,0,3,1,0,0,1,0,1,0,0,0,2,0,18,0,0,1
vayikra,17,12,0,1,0,0,0,0,0,0,1,1,3,0,2,1,0,0,0,0,1,0,0,1,2,0,17,0,0,0
